system,group,source_group,run_name,variant,sequence,ate,rte,success,completion
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.1,1,MOO11,0.0170930744,0.0130614217,0.9950617284,0.9950492723
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.1,1,MOO12,0.3515381566,0.0073069076,0.9999862656,0.9999862903
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.1,1,MOO13,0.1263342841,0.0207164904,0.9995457643,0.999545602
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.1,1,MOO14,0.0383561704,0.0078793048,0.9998010346,0.9998009967
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.1,1,MOO15,6.7486856013,0.0157602875,0.9999484004,0.9999483988
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.1,1,MOO16,0.003690555,0.0022398316,0.9999004083,0.9999004138
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO01,0.5044005317,0.0494172568,0.9997453851,0.9997465392
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO02,1.8050401466,0.0502155479,0.9995750106,0.9995761026
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO03,0.0638831391,0.0075597033,0.9996721849,0.999672496
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO04,0.1899261643,0.0184941521,0.9996731492,0.9996734852
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO05,0.0402068239,0.0125568361,0.9996975654,0.9996978374
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO06,0.2745867299,0.0277137814,0.9996096037,0.9996100365
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO07,0.0328497144,0.0055631536,0.9995115995,0.999512746
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO08,0.0333287499,0.0094530197,0.9986816084,0.9986817049
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO09,0.006873113,0.0059874038,0.9892473118,0.989189415
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO10,0.0286513154,0.0080680809,0.9951456311,0.9951340554
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO11,0.0507401101,0.0092859654,0.9966101695,0.9966159778
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO12,1.0037396659,0.0073896044,0.9998956322,0.9998957752
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO13,0.3642348171,0.0078840267,0.9999011223,0.9999013959
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO14,0.0524330913,0.0038895891,0.9999095718,0.9999098367
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO15,0.1764524707,0.0062738312,0.9997785161,0.9997794572
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIO16,0.4413664964,0.0113278836,0.999860179,0.9998603252
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPB01,0.0353083626,0.0060357669,0.9997449847,0.9997452215
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPB02,0.0373816831,0.0048753527,0.9998325659,0.9998327147
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPB03,0.0878971652,0.0057890262,0.9999027994,0.9999030089
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPB04,0.057909989,0.0059570706,0.9997979594,0.9997981564
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPB05,0.0265728669,0.0049544443,0.9996741964,0.9996747706
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPB06,0.027804664,0.004775037,0.9996568291,0.9996576421
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPB07,0.0171266018,0.0053193629,0.9996298581,0.9996301744
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPB08,0.0890271447,0.0049471275,0.9999830908,0.9999831202
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPP01,0.1065244441,0.0077015648,0.9998950517,0.9998951167
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPP02,0.0423539716,0.0045964837,0.9998434075,0.9998436716
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPP03,0.0847286157,0.0055196745,0.9997938853,0.9997941795
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPP04,0.0351456332,0.0044262292,0.9997900189,0.999790241
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPP05,0.0444046293,0.0047515081,0.9997429306,0.9997433831
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPP06,0.0978331393,0.0048200808,0.9998647613,0.9998649452
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPT01,0.0493506084,0.0041788342,0.9998950902,0.9998952128
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPT02,0.0435120317,0.0048645767,0.9998970664,0.9998972451
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MIPT03,0.0847215032,0.0065404081,0.9999049941,0.9999051902
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO01,0.3108459469,0.0195234067,0.9995299647,0.9995298559
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO02,0.2109070601,0.0282748375,0.99957663,0.9995765308
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO03,0.0679142298,0.0110534444,0.9995887312,0.9995884521
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO04,0.1243508842,0.0216591994,0.9997707999,0.9997707853
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO05,0.0193606264,0.0054220916,0.9997552619,0.9997552086
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO06,0.0976085742,0.0185340297,0.9995055624,0.9995053883
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO07,0.0212806063,0.0065288489,0.9993734336,0.9993730523
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO08,0.0269843546,0.0161300271,1.0,1.0
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO09,0.0065309944,0.0056137951,0.9906542056,0.9905659861
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO10,0.0078192131,0.0042154268,0.9975,0.9974942311
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO11,0.0172822232,0.0060476793,1.0,1.0
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO12,0.4862510551,0.0170050023,0.9999869175,0.9999869173
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO13,0.7880337606,0.0262672277,0.9997322624,0.9997322343
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO14,0.0671285955,0.0126010564,0.9993072393,0.9993069476
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MGO15,0.5205362719,0.006391456,0.9999581852,0.9999581847
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO01,0.1434790151,0.0163150824,0.9997875053,0.9997874983
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO02,0.0710377644,0.0154569179,0.9996299038,0.9996298473
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO03,0.2425402619,0.0228251303,0.9995469989,0.9995467449
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO04,0.0973032743,0.0135390557,0.9995460735,0.9995460091
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO05,0.0265731382,0.0058088884,0.999668215,0.9996680638
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO06,0.0532934036,0.0099670128,0.9995204987,0.9995203819
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO07,0.0301454838,0.007108529,0.9991915926,0.9991905636
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO08,0.2251052192,0.0195967882,0.9983108108,0.9983076515
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO09,0.0075782198,0.0092658804,0.9931972789,0.9931498429
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO10,0.0100217983,0.0069784336,0.996350365,0.9963363668
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO11,0.0303833528,0.0108366828,0.9950617284,0.9950492723
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO12,0.6477377839,0.0073843612,0.9999862656,0.9999862903
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO13,0.1451550452,0.0214688651,0.9995457643,0.999545602
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO14,0.0387165852,0.0075863328,0.9998010346,0.9998009967
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO15,6.4983299454,0.0164430689,0.9999484004,0.9999483988
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.2,2,MOO16,0.0037790056,0.0022512991,0.9999004083,0.9999004138
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO01,53.2585690377,0.611404074,0.9997453851,0.9997465392
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO02,1.724932768,0.0556089032,0.9995750106,0.9995761026
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO03,0.0696302755,0.0083222572,0.9996721849,0.999672496
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO04,0.1868899245,0.0187438489,0.9996731492,0.9996734852
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO05,0.0390278896,0.0078253956,0.9996975654,0.9996978374
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO06,0.3096661759,0.0328140099,0.9996096037,0.9996100365
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO07,0.0313607943,0.0051854813,0.9995115995,0.999512746
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO08,0.0511645026,0.0094478869,0.9986816084,0.9986817049
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO09,0.005675215,0.0043388117,0.9892473118,0.989189415
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO10,0.0234568731,0.0092190341,0.9951456311,0.9951340554
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO11,0.0612195146,0.0103152937,0.9966101695,0.9966159778
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO12,0.9873983999,0.0075653167,0.9998956322,0.9998957752
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO13,0.4241171228,0.0080849139,0.9999011223,0.9999013959
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO14,0.0372355625,0.0041116321,0.9999095718,0.9999098367
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO15,0.1957304531,0.0060306708,0.9997785161,0.9997794572
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIO16,0.4499460197,0.0113566003,0.999860179,0.9998603252
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPB01,0.0250813365,0.0060167759,0.9997449847,0.9997452215
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPB02,0.0391913647,0.0049639759,0.9998325659,0.9998327147
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPB03,0.0881809292,0.0057633943,0.9999027994,0.9999030089
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPB04,0.0633560842,0.0058221077,0.9997979594,0.9997981564
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPB05,0.0293339267,0.0051232494,0.9996741964,0.9996747706
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPB06,0.0395577573,0.0052131543,0.9996568291,0.9996576421
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPB07,0.0198671122,0.0054208234,0.9996298581,0.9996301744
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPB08,0.1072548603,0.0050598839,0.9999830908,0.9999831202
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPP01,0.114244087,0.0076401146,0.9998950517,0.9998951167
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPP02,0.0330709667,0.0046734479,0.9998434075,0.9998436716
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPP03,0.0923200136,0.0055023159,0.9997938853,0.9997941795
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPP04,0.030168024,0.0044618483,0.9997900189,0.999790241
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPP05,0.0394329897,0.0047157515,0.9997429306,0.9997433831
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPP06,0.1167161241,0.004939166,0.9998647613,0.9998649452
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPT01,0.0541282745,0.0043038063,0.9998950902,0.9998952128
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPT02,0.0450283322,0.0046476951,0.9998970664,0.9998972451
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MIPT03,0.0677960643,0.0067832408,0.9999049941,0.9999051902
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO01,0.3048518879,0.0207109745,0.9995299647,0.9995298559
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO02,0.2002223241,0.0270279931,0.99957663,0.9995765308
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO03,0.0841695512,0.0113130955,0.9995887312,0.9995884521
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO04,0.1282238075,0.0219723559,0.9997707999,0.9997707853
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO05,0.0183885642,0.0057885605,0.9997552619,0.9997552086
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO06,0.0957745782,0.0191944012,0.9995055624,0.9995053883
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO07,0.0149313934,0.006371215,0.9993734336,0.9993730523
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO08,0.0391060345,0.0157874039,1.0,1.0
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO09,0.0085524906,0.0071071026,0.9906542056,0.9905659861
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO10,0.0072832241,0.004313581,0.9975,0.9974942311
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO11,0.0145783793,0.0064008977,1.0,1.0
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO12,0.4413521316,0.0170213112,0.9999869175,0.9999869173
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO13,0.7882367703,0.0260440311,0.9997322624,0.9997322343
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO14,0.0684527557,0.0129285237,0.9993072393,0.9993069476
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MGO15,0.6234284191,0.0099806843,0.9999581852,0.9999581847
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO01,0.1852388768,0.0173066753,0.9997875053,0.9997874983
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO02,0.0886899548,0.015369817,0.9996299038,0.9996298473
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO03,0.1769516975,0.0243224992,0.9995469989,0.9995467449
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO04,0.0611929535,0.0135470005,0.9995460735,0.9995460091
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO05,0.0220283184,0.0058352069,0.999668215,0.9996680638
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO06,0.0572342059,0.0096558443,0.9995204987,0.9995203819
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO07,0.0383743938,0.0070311379,0.9991915926,0.9991905636
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO08,0.1862399695,0.0201394624,0.9983108108,0.9983076515
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO09,0.0072272952,0.0083563077,0.9931972789,0.9931498429
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO10,0.0134847442,0.0080589555,0.996350365,0.9963363668
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO11,0.0168873894,0.0115808975,0.9950617284,0.9950492723
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO12,0.355734695,0.0072912204,0.9999862656,0.9999862903
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO13,0.1443606796,0.0206682166,0.9995457643,0.999545602
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO14,0.037161799,0.0080102853,0.9998010346,0.9998009967
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO15,6.9555677922,0.0177402845,0.9999484004,0.9999483988
OKVIS2,okvis2.vio,okvis2.vio,okvis2.vio.3,3,MOO16,0.006033605,0.0021873899,0.9999004083,0.9999004138
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO01,608.0871415049,3.6180981886,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO02,0.629370605,0.1281371825,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO03,0.1202434548,0.0365674412,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO04,2.574510778,0.2927021222,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO05,0.2656721281,0.0665100487,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO06,0.6916920056,0.1091156025,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO07,0.5376771849,0.0940643854,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO08,0.2923209131,0.1093661691,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO09,0.0333544302,0.0271429466,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO10,0.6013550168,0.2309915106,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO11,0.0038367574,0.00291636,0.1305084746,0.1285956779
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO12,49.0566262011,0.3923485119,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO13,710.8464932411,61.3364421765,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO14,0.8926980827,0.0864953546,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO15,0.6296164424,0.1147456715,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIO16,0.826249023,0.1104609664,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPB01,0.1110612025,0.039640834,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPB02,0.2064034103,0.0445278306,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPB03,0.1272009986,0.0153489933,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPB04,0.164961847,0.0405108347,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPB05,0.5674703568,0.0675297273,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPB06,0.3063979838,0.0646030794,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPB07,0.5439899714,0.0726485303,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPB08,11493.710010089,536.7580343568,0.9812054549,0.9812184003
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPP01,0.473961438,0.0737674917,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPP02,0.0923886774,0.0217611612,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPP03,0.5400756933,0.1074779491,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPP04,0.4431821433,0.0562382873,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPP05,0.0612206002,0.0245081331,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPP06,0.953577094,0.0504241054,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPT01,0.0585572774,0.0170741732,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPT02,0.1398079655,0.0228370397,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MIPT03,192.321928765,1.2072570101,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO01,0.1159260479,0.0459774984,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO02,0.4486582119,0.0728138836,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO03,0.1399910272,0.05608503,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO04,0.9914388403,0.2528109155,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO05,0.1752904738,0.0560492914,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO06,0.3011720385,0.0731221817,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO07,0.1544303617,0.0852596917,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO08,0.8672062962,0.3725757407,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO09,0.0464263332,0.0668984956,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO10,0.3290560458,0.1859417186,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO11,0.3977437675,0.146851924,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO12,1.2464166363,0.0429575064,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO13,123.2235942874,1.8556359516,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO14,0.2313860615,0.0794298719,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MGO15,0.4316418538,0.0211230974,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO01,0.1467880362,0.0708889015,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO02,0.1629282655,0.0843361384,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO03,0.204925448,0.0868062486,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO04,0.2106693749,0.0610384412,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO05,0.1712384459,0.0716502715,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO06,0.6216087389,0.0750417105,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO07,0.1909507936,0.0978648463,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO08,0.7782726001,0.3676016061,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO09,0.0379287438,0.0251530932,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO10,0.3008566228,0.1993253232,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO11,0.6003881759,0.2542613781,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO12,3.9090489312,0.1891640133,0.958920478,0.9589199199
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO13,0.4726254531,0.0543000993,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO14,0.3169113182,0.0746682907,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO15,0.0595442354,0.0184624226,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.1,1,MOO16,0.0109039167,0.0090585689,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO01,508.2234004596,3.0349900971,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO02,98.7178789221,1.2132576517,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO03,0.59546385,0.0734686671,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO04,50.9076097882,0.6779306477,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO05,0.4915519582,0.117784821,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO06,1.4418050389,0.1615544518,1.0,1.0
ORB-SLAM3,orbslam3.rt,orbslam3.rt,orbslam3.rt.2,2,MIO07,0.108112925,0.0411526269,1.0,1.0
